id,customerId,policyType,startDate,premiumPerMonth
7878,1905,Auto,9/20/22,140.31
7879,2298,Home,9/30/22,99.68
7880,1111,Pet,10/2/21,20.68
7881,1924,Auto,10/9/20,123.6
7882,1141,Auto,9/21/21,129.38
7883,2393,Auto,8/21/21,118.39
7884,3829,Home,6/29/21,118.66
7885,2039,Home,5/23/22,113.9
7886,1694,Pet,10/23/20,28.73
7887,1211,Auto,8/21/22,154.69
7888,4654,Auto,1/31/22,139.55
7889,4858,Home,11/2/20,104.01
7890,4769,Auto,2/7/20,125.08
7891,3189,Home,8/20/22,133.64
7892,754,Home,3/15/22,131.08
7893,3964,Home,9/23/22,102.04
7894,4618,Auto,1/12/20,132.05
7895,1433,Home,4/16/20,122.88
7896,1456,Home,5/23/21,107.3
7897,2049,Auto,1/3/21,130.19
7898,2847,Home,10/28/19,96.52
7899,1949,Auto,3/1/22,150.13
7900,1351,Pet,12/28/19,16.1
7901,3041,Home,4/15/20,124.24
7902,2845,Auto,3/2/21,143.68
7903,1854,Auto,1/17/22,115.65
7904,3901,Home,6/7/21,120
7905,3934,Auto,1/3/20,132.31
7906,123,Home,6/4/20,123.49
7907,4891,Auto,9/1/21,140.53
7908,3220,Home,3/9/20,99.75
7909,4013,Pet,4/24/21,16.43
7910,4974,Home,8/29/22,133.54
7911,1876,Auto,9/2/22,144.8
7912,221,Home,4/9/22,129.38
7913,1474,Auto,1/20/22,135.78
7914,2496,Home,10/11/21,103.21
7915,4813,Auto,4/19/22,155.51
7916,2071,Pet,3/12/22,16.23
7917,199,Home,7/19/20,98.73
7918,2967,Home,1/3/22,98.86
7919,1674,Pet,1/14/22,25.27
7920,1196,Auto,7/7/20,141.87
7921,2116,Home,6/14/21,120.06
7922,2750,Pet,11/17/21,33.08
7923,1687,Home,12/29/19,106.13
7924,2287,Home,4/7/22,107.95
7925,3007,Pet,12/3/19,26.44
7926,332,Auto,3/16/22,147.36
7927,4517,Auto,10/14/19,145.33
7928,2191,Pet,1/27/20,22.3
7929,3988,Auto,12/9/21,136.77
7930,4639,Home,4/26/21,99.7
7931,4985,Home,11/29/21,133.2
7932,475,Home,4/16/21,109.72
7933,2757,Auto,5/28/22,152.5
7934,1448,Auto,12/24/20,139.16
7935,2077,Pet,1/19/21,23.14
7936,1157,Pet,2/27/20,35.94
7937,727,Home,7/31/20,127.68
7938,4631,Auto,10/15/20,143
7939,885,Home,6/10/21,107.17
7940,3189,Home,4/5/22,103.4
7941,2886,Home,12/7/19,101.98
7942,333,Home,3/12/21,98.39
7943,237,Home,7/17/20,114.09
7944,4872,Home,8/3/20,133.91
7945,3768,Home,3/7/22,120.1
7946,546,Auto,5/12/20,151.12
7947,1079,Home,10/9/19,98.93
7948,4475,Pet,12/25/21,28.7
7949,771,Auto,4/29/21,136.82
7950,4122,Auto,11/28/20,149.54
7951,3362,Auto,1/31/22,143.67
7952,274,Home,4/17/22,123.43
7953,2619,Home,6/27/22,128.51
7954,4011,Home,2/7/22,134.37
7955,4799,Home,1/17/21,95.59
7956,1064,Home,10/10/20,104.05
7957,438,Auto,6/18/22,120.07
7958,1966,Home,9/5/22,121.89
7959,1312,Home,12/11/21,134.52
7960,2914,Home,1/13/21,113.37
7961,3987,Auto,4/26/20,142.43
7962,347,Auto,12/5/20,129.61
7963,3964,Home,11/3/21,111.62
7964,1961,Home,8/24/20,101.96
7965,3636,Pet,12/7/21,22.16
7966,1998,Auto,7/13/22,145.65
7967,2506,Pet,6/14/22,23.97
7968,3383,Auto,2/25/22,141.86
7969,1628,Auto,10/30/21,150.16
7970,3482,Pet,10/24/19,21.79
7971,1326,Home,5/5/20,100.96
7972,446,Auto,10/17/21,129.6
7973,753,Home,9/3/22,123.16
7974,2742,Auto,5/3/20,116
7975,4606,Auto,6/15/20,146.83
7976,4399,Home,6/12/20,132.94
7977,2925,Auto,10/22/20,153.45
7978,437,Pet,2/10/21,18.98
7979,288,Home,12/30/21,111.56
7980,3554,Home,2/26/21,120.89
7981,4349,Pet,8/1/21,31.74
7982,2408,Auto,11/22/20,153.06
7983,1682,Auto,5/4/21,139.92
7984,2924,Home,5/3/20,126.65
7985,4049,Home,4/29/21,128.86
7986,3258,Auto,7/4/21,151.11
7987,3144,Home,2/11/21,132.34
7988,1039,Home,7/1/21,100.03
7989,4068,Home,3/23/21,115.27
7990,3369,Auto,11/26/20,149.63
7991,1323,Home,6/19/21,125.81
7992,482,Auto,10/27/19,147.44
7993,4572,Home,9/3/21,99.61
7994,4736,Auto,1/23/21,147.93
7995,1418,Pet,12/6/21,27.13
7996,2853,Pet,1/31/21,27.41
7997,4704,Home,2/25/20,107.56
7998,4604,Home,5/2/22,128.72
7999,2656,Auto,6/22/21,147.98
8000,4745,Pet,10/10/20,29.42
8001,4886,Home,9/9/21,118.81
8002,4288,Home,5/21/21,124.32
8003,1384,Auto,11/21/21,142.15
8004,4442,Auto,1/18/20,123.96
8005,2366,Home,12/10/21,118.26
8006,1482,Auto,4/16/20,153.99
8007,3405,Auto,10/9/22,124.38
8008,4399,Auto,9/1/22,138.78
8009,2496,Home,3/30/22,106.37
8010,1615,Auto,7/3/20,148.88
8011,3823,Auto,12/4/19,124.71
8012,4400,Home,5/18/22,133.19
8013,3553,Auto,5/17/20,115.37
8014,4587,Home,8/19/22,100.22
8015,2022,Auto,8/8/20,144.14
8016,3621,Home,6/26/20,127.61
8017,3398,Auto,12/24/21,127.25
8018,848,Home,5/10/22,118.46
8019,4277,Home,1/2/20,125.57
8020,699,Auto,1/23/20,152.64
8021,1655,Auto,9/10/20,150.97
8022,187,Home,7/18/21,99.73
8023,4102,Home,6/6/22,129.3
8024,1575,Home,9/17/21,97.43
8025,2927,Home,1/29/22,95.36
8026,2732,Home,4/9/20,105.78
8027,4784,Home,6/12/22,117.38
8028,3445,Auto,9/13/21,147.47
8029,4785,Home,2/10/20,116.42
8030,220,Auto,12/23/21,148.85
8031,2248,Home,10/2/19,114.09
8032,3951,Home,2/3/20,115.19
8033,3229,Home,4/14/22,107.95
8034,1665,Home,12/6/20,116.48
8035,1898,Home,4/23/22,96.76
8036,3871,Home,10/15/19,114.5
8037,1107,Auto,11/30/20,128.68
8038,1676,Pet,7/24/22,25.74
8039,4208,Auto,1/31/21,120.03
8040,1584,Pet,1/30/20,22.93
8041,1846,Auto,3/29/21,151.25
8042,6,Home,9/25/20,116.67
8043,169,Home,12/3/19,104.35
8044,4941,Home,8/6/21,105.14
8045,645,Home,1/22/22,120.73
8046,3350,Auto,10/11/19,128.66
8047,1856,Auto,12/31/20,145.69
8048,1196,Pet,12/8/19,17.44
8049,4658,Auto,4/28/20,119.52
8050,4839,Home,1/12/20,126.82
8051,802,Pet,9/16/22,33.37
8052,503,Home,9/29/22,107.39
8053,2522,Auto,11/4/19,148.44
8054,2829,Home,7/24/22,124.28
8055,195,Home,3/2/21,103.58
8056,3431,Pet,12/3/19,22.37
8057,3745,Auto,1/2/22,136.1
8058,4029,Pet,5/18/20,30.95
8059,204,Home,7/2/21,105.15
8060,741,Home,11/4/20,105.21
8061,2427,Home,11/27/21,130.76
8062,2080,Home,8/26/21,107.84
8063,4715,Auto,7/15/21,134.4
8064,4017,Pet,2/10/20,15.86
8065,423,Pet,11/18/21,17.33
8066,810,Auto,7/13/20,152.69
8067,2551,Auto,1/29/20,154.01
8068,1484,Auto,6/2/20,126.89
8069,1499,Auto,9/8/20,124.2
8070,1614,Home,3/16/22,131.42
8071,4387,Home,7/10/20,130.68
8072,987,Auto,12/12/20,119.63
8073,42,Home,11/16/19,101.63
8074,4568,Home,12/27/19,109.52
8075,3196,Pet,3/31/21,22.49
8076,4856,Auto,12/16/19,132.19
8077,3296,Pet,6/4/20,34.62
8078,4091,Pet,8/26/20,28.78
8079,4003,Auto,10/5/22,123.29
8080,2092,Auto,5/2/20,131.76
8081,1299,Home,10/18/19,116.06
8082,4157,Home,2/9/20,95.43
8083,2354,Pet,5/27/21,15.84
8084,1918,Home,5/15/22,127.12
8085,3200,Home,6/21/20,118.77
8086,678,Auto,2/17/21,128.06
8087,3220,Home,9/18/21,125.12
8088,3520,Home,7/3/20,107.71
8089,635,Home,2/5/21,115.23
8090,4017,Home,1/6/22,112.82
8091,1634,Auto,9/25/22,149.38
8092,863,Auto,5/10/20,138.59
8093,4477,Auto,8/3/21,145
8094,993,Home,4/1/21,128.6
8095,384,Home,9/26/22,134.65
8096,1827,Home,9/2/22,97.21
8097,1979,Home,10/26/21,112.94
8098,4581,Home,8/31/20,106.31
8099,1344,Home,8/2/20,113.59
8100,3669,Home,6/30/20,112.03
8101,3021,Auto,3/5/20,134.47
8102,1789,Pet,9/1/22,35.23
8103,2102,Auto,3/10/20,140.66
8104,4984,Auto,4/21/21,141.45
8105,1640,Auto,1/9/21,145.61
8106,2022,Auto,3/20/20,151.86
8107,705,Home,3/18/21,105.52
8108,4232,Auto,4/14/21,128.55
8109,2786,Home,6/16/20,119.28
8110,2246,Auto,6/2/20,126.93
8111,16,Auto,10/4/20,151.12
8112,696,Home,1/25/21,113.83
8113,2530,Pet,8/26/21,29.96
8114,1519,Home,1/18/22,115.82
8115,3856,Auto,9/9/22,128.47
8116,2922,Auto,12/11/19,120.23
8117,320,Home,5/24/20,105.73
8118,367,Home,11/21/21,130.43
8119,557,Pet,9/14/21,34.67
8120,2893,Auto,6/3/22,122.02
8121,2623,Auto,10/12/20,154.65
8122,2108,Auto,9/15/22,129.17
8123,1359,Home,12/5/19,130.75
8124,4491,Home,11/19/20,98.16
8125,1626,Auto,1/31/20,116.69
8126,1842,Home,8/25/21,114.58
8127,4876,Pet,2/20/22,31.75
8128,3537,Home,7/10/20,97.84
8129,2741,Home,12/25/19,118.89
8130,2650,Auto,11/20/20,137.03
8131,1326,Home,11/7/19,123.22
8132,834,Home,12/6/19,129.76
8133,3783,Home,7/24/21,108.95
8134,3347,Home,2/18/20,122.84
8135,2428,Home,7/28/20,112.56
8136,634,Auto,4/6/20,145.02
8137,2570,Pet,12/22/20,17.27
8138,2742,Pet,6/9/21,15.15
8139,1511,Auto,2/20/20,121.83
8140,3569,Home,8/21/20,125.41
8141,2534,Home,10/10/21,106.14
8142,3615,Auto,11/2/21,117.31
8143,1929,Home,3/8/21,110.43
8144,1538,Home,8/23/21,125.35
8145,966,Auto,6/29/20,155.15
8146,4807,Auto,10/2/22,139.97
8147,1936,Pet,1/18/22,16.41
8148,916,Home,9/25/22,104.23
8149,4849,Auto,11/9/20,116.78
8150,4049,Auto,2/3/21,143.07
8151,365,Home,9/27/22,114.31
8152,3732,Auto,1/8/20,134.41
8153,2299,Home,3/9/20,121
8154,73,Home,12/9/21,133.27
8155,1986,Home,4/17/21,131.91
8156,321,Auto,1/20/21,125.19
8157,1479,Auto,1/6/20,143.32
8158,494,Auto,6/3/20,153.82
8159,315,Home,12/2/21,135.84
8160,1366,Auto,1/18/22,153.27
8161,32,Home,10/21/20,112.67
8162,4734,Auto,1/12/21,122.81
8163,50,Auto,1/20/21,135.62
8164,1442,Auto,5/30/20,136.03
8165,2808,Auto,11/16/20,128.86
8166,3391,Home,8/29/22,118.13
8167,1226,Home,9/28/20,121.87
8168,2049,Auto,5/17/21,147.9
8169,682,Auto,11/4/21,130.21
8170,1015,Auto,7/5/21,138.97
8171,1711,Auto,3/11/20,132.07
8172,2278,Home,4/29/21,107.92
8173,4188,Auto,2/22/21,154.18
8174,4998,Home,12/17/19,118.89
8175,3952,Home,11/24/21,103.61
8176,1718,Auto,11/27/21,150.26
8177,3675,Home,2/18/21,114.79
8178,2768,Home,3/10/20,102.06
8179,2514,Auto,2/2/22,140.14
8180,3553,Pet,1/1/22,30.33
8181,883,Pet,4/18/22,16.57
8182,3228,Auto,12/13/21,134.86
8183,968,Home,10/16/20,118.93
8184,3619,Pet,1/11/20,30.92
8185,2631,Home,5/5/21,127.87
8186,2563,Auto,5/29/20,129.34
8187,4206,Pet,11/25/19,17.44
8188,4590,Auto,4/17/20,145.97
8189,3037,Home,2/20/20,109.53
8190,3135,Home,3/30/22,135.86
8191,4698,Auto,3/29/20,140
8192,226,Home,12/10/19,128.54
8193,2110,Auto,9/18/21,146.01
8194,4062,Auto,6/14/21,127.55
8195,909,Home,6/23/20,100.19
8196,1974,Home,11/3/20,108.8
8197,1828,Pet,2/23/22,35.01
8198,200,Auto,10/13/21,116.85
8199,2324,Auto,10/12/19,123.21
8200,2128,Home,3/13/21,124.31
8201,1378,Auto,6/27/22,121.29
8202,4987,Home,6/24/22,97.35
8203,1947,Home,11/14/20,131.93
8204,3778,Home,10/28/19,128.43
8205,142,Pet,9/3/21,33.09
8206,2764,Home,2/1/20,104.93
8207,1263,Home,5/27/22,124.17
8208,4196,Home,12/5/21,100.45
8209,3233,Auto,3/4/21,117.32
8210,1258,Auto,10/3/21,133.4
8211,3896,Auto,4/28/20,137.61
8212,2779,Home,5/3/20,105.99
8213,2922,Home,2/2/21,95.53
8214,1846,Pet,2/1/22,31.31
8215,4342,Home,1/15/20,133.4
8216,1980,Pet,7/21/22,26.15
8217,2726,Auto,3/25/21,149.67
8218,1349,Pet,8/7/20,25.28
8219,2464,Home,6/18/22,130.02
8220,105,Home,12/7/21,111.6
8221,745,Pet,2/2/20,24.75
8222,3627,Auto,4/16/21,151.42
8223,1949,Home,7/22/20,123.22
8224,1466,Home,5/16/22,124.71
8225,3000,Auto,7/2/22,130.95
8226,1220,Home,4/5/20,123.74
8227,4079,Home,3/15/21,95.27
8228,330,Home,7/8/21,132.64
8229,322,Home,8/13/20,97.93
8230,3257,Home,9/30/22,97.97
8231,2714,Home,11/24/19,107.19
8232,3329,Home,9/20/20,105.85
8233,1195,Auto,6/21/22,143.01
8234,3886,Home,4/28/22,132.88
8235,3640,Home,2/17/20,96.09
8236,4871,Home,6/16/22,101.83
8237,2183,Home,2/26/20,101.5
8238,3020,Home,6/9/21,123.52
8239,3479,Home,5/5/21,123.88
8240,1732,Auto,8/5/21,154.16
8241,2267,Pet,4/10/21,20.15
8242,1218,Auto,8/11/21,128.64
8243,248,Home,12/20/21,122.37
8244,2113,Pet,5/11/22,23.23
8245,4051,Home,5/14/21,100.46
8246,936,Auto,8/5/20,116.23
8247,466,Auto,7/31/22,129.47
8248,369,Auto,10/8/20,150.01
8249,2304,Pet,1/26/20,26.11
8250,296,Auto,4/5/21,154.94
8251,2989,Home,7/1/21,126.55
8252,2677,Auto,8/11/21,131.36
8253,3629,Auto,7/8/22,146.4
8254,693,Home,3/7/22,127.67
8255,2085,Home,2/24/22,98.66
8256,3178,Home,6/19/21,98.31
8257,4784,Auto,6/5/20,152.53
8258,2684,Home,10/18/21,129.35
8259,2866,Home,2/16/20,129.4
8260,4146,Auto,5/19/20,154.38
8261,3818,Pet,7/15/21,15.89
8262,3997,Home,5/13/20,115.33
8263,3797,Home,11/19/19,96.97
8264,170,Auto,8/24/22,132.33
8265,2137,Home,4/23/22,104.11
8266,90,Auto,10/31/19,115.79
8267,1701,Auto,7/8/22,146.99
8268,311,Home,10/28/19,124.38
8269,4442,Home,6/1/20,129.33
8270,2949,Auto,4/23/22,134.68
8271,2531,Auto,12/18/21,139.24
8272,3801,Home,4/12/21,120.79
8273,2009,Pet,10/20/21,22.04
8274,2013,Pet,12/19/20,26.33
8275,2564,Auto,11/6/19,143.53
8276,1391,Home,10/15/19,135.79
8277,468,Home,9/28/21,130.91
8278,4882,Home,6/8/22,113.48
8279,4961,Auto,4/19/20,126.5
8280,4877,Home,2/27/20,116.88
8281,188,Auto,3/31/22,149.84
8282,2212,Home,2/25/22,99.49
8283,4050,Home,2/1/21,96.76
8284,2510,Auto,11/27/19,138
8285,1331,Pet,3/29/21,27.58
8286,4495,Home,3/14/22,112.76
8287,68,Home,2/3/20,104.28
8288,3750,Home,2/26/21,115.84
8289,3597,Auto,1/27/21,128.35
8290,3870,Home,3/18/20,129.37
8291,299,Auto,7/9/20,117.63
8292,4558,Home,10/9/19,103.32
8293,3240,Home,1/10/21,111.37
8294,3798,Home,6/27/20,112.82
8295,434,Auto,10/11/19,147.21
8296,1979,Auto,8/28/21,126.16
8297,566,Auto,11/28/21,120.13
8298,2968,Home,3/22/21,113.08
8299,593,Home,8/31/22,118.09
8300,2649,Home,6/8/22,105.31
8301,1808,Auto,6/10/22,127.97
8302,4371,Home,6/18/20,104.32
8303,4654,Pet,1/20/21,28.29
8304,1218,Home,9/26/20,115
8305,3615,Home,7/16/21,122.74
8306,3340,Home,3/2/21,130.79
8307,412,Pet,5/17/22,29.46
8308,1128,Auto,9/16/22,115.89
8309,1984,Home,4/2/20,124.49
8310,3266,Home,3/12/20,128
8311,4413,Home,5/22/22,126.86
8312,4404,Home,3/6/22,99.79
8313,3549,Auto,5/3/22,119.84
8314,4815,Auto,7/25/20,118.96
8315,1653,Auto,4/12/22,131.68
8316,3655,Home,3/9/22,119.36
8317,4991,Home,10/31/19,98.49
8318,1426,Auto,7/6/20,126.66
8319,4809,Auto,1/1/22,115.82
8320,2661,Home,11/10/19,127.95
8321,4728,Home,5/14/21,105.51
8322,293,Home,8/18/20,134.71
8323,4561,Home,3/22/21,96.94
8324,1572,Home,6/25/21,126.51
8325,3036,Home,11/8/21,105.97
8326,3985,Auto,8/9/21,140.72
8327,2253,Home,10/25/19,122.78
8328,3462,Home,3/14/20,130.78
8329,4063,Pet,4/15/21,35.83
8330,1053,Auto,5/12/21,154.36
8331,3365,Home,5/27/22,129.69
8332,2305,Home,10/8/19,125.7
8333,1773,Auto,10/15/19,145.18
8334,4432,Auto,2/22/21,123.78
8335,2165,Auto,8/15/20,154.43
8336,4117,Pet,4/20/22,33.24
8337,3970,Home,1/1/20,132.89
8338,471,Auto,10/31/21,132.14
8339,538,Pet,5/9/22,31.64
8340,2121,Auto,3/6/22,143.1
8341,4657,Home,10/9/21,103.91
8342,740,Auto,8/2/20,134.56
8343,2877,Auto,11/20/19,150.29
8344,4357,Home,6/22/22,124.3
8345,4914,Home,10/24/20,119.72
8346,2986,Pet,10/10/21,26.6
8347,4544,Home,7/9/21,112.43
8348,2608,Auto,7/22/20,125.39
8349,2036,Home,1/29/20,103.28
8350,2957,Auto,3/6/22,131.66
8351,1626,Home,11/14/20,104.53
8352,4507,Home,7/14/21,110.85
8353,2939,Pet,7/17/20,23.74
8354,3809,Auto,11/10/19,143.72
8355,2554,Pet,8/28/21,34.34
8356,5,Auto,2/13/22,141.09
8357,929,Auto,5/30/22,141.42
8358,4734,Auto,4/8/22,138.4
8359,4887,Auto,1/14/22,153.3
8360,4319,Home,7/22/22,125.64
8361,2365,Home,9/26/22,121.52
8362,1660,Home,2/21/22,117.67
8363,4117,Home,4/5/20,128.88
8364,3724,Auto,12/23/20,132.73
8365,4506,Auto,7/26/21,137.06
8366,841,Auto,9/14/22,117.42
8367,4982,Home,5/14/21,107.21
8368,451,Home,1/5/20,130.62
8369,333,Home,7/28/22,104.25
8370,1846,Home,11/4/21,131.56
8371,341,Home,11/16/19,133.58
8372,4451,Auto,1/22/21,129.78
8373,4296,Auto,6/20/22,133.59
8374,3170,Home,1/17/20,102.42
8375,3704,Home,9/12/20,120.77
8376,708,Home,6/24/21,107.67
8377,4998,Home,4/21/21,112.44
8378,1388,Home,5/10/20,123.86
8379,2387,Pet,1/12/21,32.22
8380,1699,Auto,10/28/20,148.32
8381,2529,Auto,3/16/20,136.87
8382,2538,Home,3/23/22,108.6
8383,2196,Home,3/11/20,119.7
8384,2990,Home,7/4/22,105.58
8385,1181,Auto,11/25/21,126.47
8386,2128,Home,8/1/22,127.98
8387,1441,Home,7/10/20,102.26
8388,2959,Auto,3/27/22,129.37
8389,1953,Auto,4/14/21,132.2
8390,1423,Home,5/29/20,120.6
8391,3133,Auto,8/29/20,129.87
8392,4771,Auto,1/16/22,139.51
8393,2603,Home,5/10/20,126.52
8394,235,Auto,5/31/22,115.06
8395,4291,Pet,5/7/20,28.97
8396,61,Pet,11/15/20,22.99
8397,658,Pet,10/31/19,28.21
8398,1417,Auto,4/3/21,118.82
8399,2669,Pet,12/15/21,28.96
8400,1272,Home,6/15/20,112.31
8401,2726,Pet,5/14/21,26.66
8402,697,Home,3/4/21,110.8
8403,2311,Pet,9/19/22,22
8404,3240,Auto,6/16/22,133
8405,898,Pet,6/4/21,30.04
8406,4733,Home,9/27/20,109.39
8407,190,Auto,7/9/20,155.55
8408,1970,Home,4/26/20,97.99
8409,4711,Auto,6/9/22,138.67
8410,370,Home,6/9/22,105.65
8411,606,Auto,10/17/20,137.82
8412,997,Home,10/5/19,96.58
8413,4389,Home,5/25/20,131.29
8414,3230,Home,3/7/21,116.07
8415,1475,Home,7/22/21,108.34
8416,2508,Auto,2/8/21,128.31
8417,4541,Auto,6/19/21,134.56
8418,3829,Auto,10/5/21,118.55
8419,771,Home,5/18/22,113.43
8420,4876,Home,4/1/22,105.17
8421,2299,Auto,6/11/21,117.25
8422,410,Home,3/13/21,109.71
8423,1446,Pet,10/5/19,28.21
8424,4614,Auto,10/13/21,138.11
8425,912,Home,7/16/22,129.54
8426,3977,Home,7/2/22,112.86
8427,518,Home,5/19/20,114.58
8428,2426,Auto,1/17/22,147.36
8429,1613,Auto,8/26/20,122.25
8430,354,Home,3/31/22,132.23
8431,1877,Home,7/14/21,122.29
8432,2383,Pet,10/30/21,31.97
8433,3926,Auto,8/13/21,117.08
8434,1292,Auto,8/19/21,138.95
8435,3522,Home,9/7/21,134.61
8436,738,Auto,12/28/19,135.47
8437,2674,Auto,7/24/21,128.24
8438,4955,Home,1/16/21,97.17
8439,3303,Auto,5/11/21,133.77
8440,4703,Auto,6/26/21,123.27
8441,3098,Auto,4/2/20,155.78
8442,1234,Home,4/1/21,110.87
8443,4268,Auto,8/6/21,126.6
8444,17,Auto,12/11/20,144.93
8445,1274,Home,9/9/21,105.6
8446,623,Home,7/28/20,117.65
8447,171,Home,9/30/21,122.67
8448,2536,Home,11/26/19,128.67
8449,1973,Auto,8/12/20,137.99
8450,4346,Home,9/28/20,128.73
8451,1642,Home,5/19/21,110.03
8452,2060,Pet,12/7/19,15.13
8453,1639,Auto,2/8/22,130.57
8454,604,Home,6/12/22,124.69
8455,1922,Pet,5/15/20,30.97
8456,793,Home,3/5/21,132.03
8457,2613,Auto,1/30/20,142.48
8458,4686,Home,9/24/20,135.88
8459,4758,Pet,11/10/21,31
8460,4045,Home,7/9/22,115.92
8461,3641,Auto,8/21/22,152.41
8462,2778,Home,5/9/21,113.03
8463,4908,Auto,8/18/20,141.46
8464,62,Pet,12/28/21,25.68
8465,2732,Home,12/19/19,97.1
8466,3041,Home,12/26/19,120.79
8467,1643,Home,12/22/19,135.32
8468,2928,Home,8/8/22,100.43
8469,3598,Auto,7/18/22,127.64
8470,2885,Auto,9/22/20,144.21
8471,1579,Pet,10/12/20,19.06
8472,2876,Auto,3/2/22,143.65
8473,3421,Auto,5/18/22,117.56
8474,3238,Home,10/29/19,103.85
8475,2957,Home,6/30/22,111.65
8476,4807,Home,12/1/21,125.64
8477,2758,Auto,5/5/22,117.2
8478,1414,Home,1/30/22,124.42
8479,4045,Home,8/3/20,134.8
8480,1954,Home,1/1/22,128.73
8481,2285,Auto,12/9/21,132.83
8482,2180,Auto,7/3/21,130.69
8483,3354,Home,4/4/21,103.31
8484,4439,Home,4/26/22,124.38
8485,1874,Auto,9/13/20,125.58
8486,2374,Home,11/18/20,115.85
8487,2786,Home,12/24/20,100.3
8488,3173,Pet,9/25/22,21.23
8489,3028,Home,4/9/21,113.05
8490,1215,Auto,12/1/20,151.32
8491,4131,Auto,7/30/20,130.93
8492,799,Auto,11/3/20,136.73
8493,3267,Home,5/9/22,129.24
8494,2193,Home,3/23/20,109.82
8495,1788,Auto,3/18/21,126.79
8496,2502,Home,7/20/21,112.75
8497,3705,Home,8/27/22,113.63
8498,3903,Home,9/5/22,108.97
8499,4868,Auto,2/13/20,116.4
8500,3310,Home,2/12/21,109.54
8501,2501,Home,1/10/20,123.24
8502,329,Home,10/24/21,131.92
8503,833,Home,4/20/20,113.72
8504,3409,Home,6/26/22,109.97
8505,525,Home,8/10/22,110.79
8506,4618,Pet,9/18/20,27.21
8507,253,Home,2/27/21,124.89
8508,1326,Pet,3/2/20,28.48
8509,1442,Auto,7/29/22,142.32
8510,2722,Auto,5/28/21,145.53
8511,2272,Home,4/5/22,111.82
8512,3793,Auto,4/28/20,136.05
8513,2222,Auto,8/4/20,126.17
8514,4277,Auto,3/25/20,119.64
8515,3139,Home,8/14/22,125.85
8516,2362,Auto,4/13/20,155.52
8517,4157,Auto,5/10/22,153.62
8518,3402,Pet,2/23/20,15.86
8519,1080,Home,11/23/19,126.17
8520,3556,Home,7/22/22,107.92
8521,1225,Auto,12/3/21,123.5
8522,352,Home,5/12/22,130.56
8523,2666,Home,5/5/20,101.21
8524,1090,Auto,6/21/20,135.82
8525,2448,Home,10/8/22,98.57
8526,3719,Pet,2/20/20,35.56
8527,3247,Home,8/13/21,124.46
8528,1015,Auto,5/23/21,119.1
8529,4349,Auto,2/23/20,122.64
8530,2542,Auto,3/20/20,147.87
8531,3420,Auto,1/13/22,140.71
8532,4878,Home,10/11/19,103.81
8533,1518,Home,2/26/22,131.34
8534,1867,Auto,7/30/22,122.83
8535,2851,Auto,10/16/19,132.37
8536,3103,Auto,12/22/21,115.96
8537,280,Auto,9/28/21,120.96
8538,2719,Home,4/21/20,105.2
8539,411,Home,4/7/20,97.64
8540,3752,Auto,7/30/22,141.25
8541,2430,Home,8/15/20,134.22
8542,874,Pet,2/14/21,33.06
8543,2348,Home,5/9/21,96.58
8544,520,Home,8/21/20,115.91
8545,1716,Home,12/24/21,125.27
8546,1703,Home,8/3/21,109.23
8547,1149,Auto,5/9/21,138.6
8548,4125,Auto,3/29/20,137.11
8549,3747,Pet,10/20/20,28.9
8550,3417,Home,10/9/20,114.44
8551,2429,Auto,11/12/19,125.76
8552,3992,Pet,2/5/21,24.99
8553,529,Pet,6/15/22,29.45
8554,1035,Home,7/20/21,129.25
8555,2022,Auto,7/8/22,120.79
8556,1642,Auto,9/1/21,119.15
8557,3596,Home,5/2/22,119.05
8558,291,Home,11/15/19,123.75
8559,467,Auto,7/9/20,121.15
8560,2658,Auto,1/25/21,115.23
8561,809,Home,9/29/22,133.75
8562,1057,Home,12/26/20,132.51
8563,1948,Auto,9/7/22,130.24
8564,1657,Home,8/11/22,107.49
8565,3183,Pet,9/26/20,35.79
8566,967,Pet,2/5/21,25.79
8567,2538,Home,12/14/19,133.8
8568,3263,Auto,9/15/21,139.55
8569,88,Pet,11/3/19,26.75
8570,3627,Home,10/24/20,124.36
8571,3731,Auto,9/24/21,155.68
8572,1208,Home,9/3/21,135.62
8573,198,Pet,5/18/21,27.22
8574,3896,Home,11/2/21,126.91
8575,2296,Home,6/2/21,116.42
8576,2933,Auto,8/13/22,133.76
8577,4956,Home,11/18/19,114.33
8578,4807,Home,6/28/20,105.39
8579,1764,Auto,9/26/22,123.34
8580,3388,Home,11/5/20,132.02
8581,1348,Home,9/11/22,98.32
8582,2795,Auto,7/2/20,135.49
8583,3996,Home,5/17/21,133.36
8584,1001,Home,4/24/20,122
8585,1660,Home,8/6/20,121.56
8586,2742,Auto,1/26/20,146.11
8587,3443,Pet,6/16/21,16.55
8588,855,Home,9/6/21,130.88
8589,4564,Auto,10/16/21,143.17
8590,706,Auto,1/16/22,146.44
8591,3741,Auto,5/5/20,116.61
8592,2654,Auto,11/10/20,139.68
8593,3651,Home,11/26/21,105.57
8594,3753,Auto,9/19/22,143.57
8595,4963,Home,9/16/22,119.49
8596,2325,Home,2/20/20,130.29
8597,234,Pet,4/2/21,29.22
8598,2621,Pet,10/14/21,15.12
8599,1070,Home,1/24/22,115.88
8600,2853,Home,3/17/21,98.14
8601,561,Home,5/16/20,102.04
8602,4802,Auto,2/11/20,144.72
